ts,train_id,fouling_index_true,polytropic_eff_true,specific_energy_kwh_per_t_true,health_index_true,rul_hours_to_next_wash_true
2024-01-14 04:00:00,CGC-100A,0.05445,0.80112,94.619,0.9093,2362.0
2024-01-14 05:00:00,CGC-100A,0.05462,0.80645,95.992,0.909,2361.0
2024-01-14 06:00:00,CGC-100A,0.05479,0.80075,96.085,0.9087,2360.0
2024-01-14 07:00:00,CGC-100A,0.05497,0.79993,96.004,0.9084,2359.0
2024-01-14 08:00:00,CGC-100A,0.05513,0.80767,95.883,0.9081,2358.0
2024-01-14 09:00:00,CGC-100A,0.0553,0.80201,95.359,0.9078,2357.0
2024-01-14 10:00:00,CGC-100A,0.05546,0.80153,96.114,0.9076,2356.0
2024-01-14 11:00:00,CGC-100A,0.05562,0.80158,95.984,0.9073,2355.0
2024-01-14 12:00:00,CGC-100A,0.05579,0.80304,96.07,0.907,2354.0
2024-01-14 13:00:00,CGC-100A,0.05595,0.80039,95.868,0.9068,2353.0
2024-01-14 14:00:00,CGC-100A,0.05612,0.80298,96.1,0.9065,2352.0
2024-01-14 15:00:00,CGC-100A,0.05629,0.80619,95.431,0.9062,2351.0
2024-01-14 16:00:00,CGC-100A,0.05646,0.79602,94.657,0.9059,2350.0
2024-01-14 17:00:00,CGC-100A,0.05663,0.80447,95.65,0.9056,2349.0
2024-01-14 18:00:00,CGC-100A,0.0568,0.79673,94.927,0.9053,2348.0
2024-01-14 19:00:00,CGC-100A,0.05698,0.80424,94.654,0.905,2347.0
2024-01-14 20:00:00,CGC-100A,0.05715,0.80346,95.337,0.9047,2346.0
2024-01-14 21:00:00,CGC-100A,0.05732,0.80125,93.673,0.9045,2345.0
2024-01-14 22:00:00,CGC-100A,0.05748,0.80312,94.581,0.9042,2344.0
2024-01-14 23:00:00,CGC-100A,0.05764,0.80458,94.934,0.9039,2343.0
2024-01-15 00:00:00,CGC-100A,0.0578,0.79865,95.451,0.9037,2342.0
2024-01-15 01:00:00,CGC-100A,0.05796,0.80008,94.53,0.9034,2341.0
2024-01-15 02:00:00,CGC-100A,0.05812,0.8036,95.873,0.9031,2340.0
2024-01-15 03:00:00,CGC-100A,0.0583,0.80644,95.321,0.9028,2339.0
2024-01-15 04:00:00,CGC-100A,0.05848,0.8062,94.312,0.9025,2338.0
2024-01-15 05:00:00,CGC-100A,0.05865,0.80393,94.616,0.9022,2337.0
2024-01-15 06:00:00,CGC-100A,0.05883,0.8047,94.483,0.902,2336.0
2024-01-15 07:00:00,CGC-100A,0.059,0.8073,94.232,0.9017,2335.0
2024-01-15 08:00:00,CGC-100A,0.05919,0.80566,93.983,0.9014,2334.0
2024-01-15 09:00:00,CGC-100A,0.05936,0.80105,93.887,0.9011,2333.0
2024-01-15 10:00:00,CGC-100A,0.05953,0.80225,94.058,0.9008,2332.0
2024-01-15 11:00:00,CGC-100A,0.0597,0.80152,94.302,0.9005,2331.0
2024-01-15 12:00:00,CGC-100A,0.05987,0.80293,94.67,0.9002,2330.0
2024-01-15 13:00:00,CGC-100A,0.06005,0.80164,95.371,0.8999,2329.0
2024-01-15 14:00:00,CGC-100A,0.06021,0.80265,95.361,0.8996,2328.0
2024-01-15 15:00:00,CGC-100A,0.06038,0.80076,95.106,0.8994,2327.0
2024-01-15 16:00:00,CGC-100A,0.06056,0.80029,95.214,0.8991,2326.0
2024-01-15 17:00:00,CGC-100A,0.06074,0.80412,94.916,0.8988,2325.0
2024-01-15 18:00:00,CGC-100A,0.06093,0.79782,95.68,0.8985,2324.0
2024-01-15 19:00:00,CGC-100A,0.06111,0.79727,95.615,0.8981,2323.0
2024-01-15 20:00:00,CGC-100A,0.0613,0.80294,95.219,0.8978,2322.0
2024-01-15 21:00:00,CGC-100A,0.06149,0.80185,94.56,0.8975,2321.0
2024-01-15 22:00:00,CGC-100A,0.06167,0.79938,96.149,0.8972,2320.0
2024-01-15 23:00:00,CGC-100A,0.06185,0.80317,97.087,0.8969,2319.0
2024-01-16 00:00:00,CGC-100A,0.06202,0.80165,96.089,0.8966,2318.0
2024-01-16 01:00:00,CGC-100A,0.0622,0.80533,95.926,0.8963,2317.0
2024-01-16 02:00:00,CGC-100A,0.06238,0.79629,96.568,0.896,2316.0
2024-01-16 03:00:00,CGC-100A,0.06257,0.80561,96.265,0.8957,2315.0
2024-01-16 04:00:00,CGC-100A,0.06276,0.80398,97.111,0.8954,2314.0
2024-01-16 05:00:00,CGC-100A,0.06296,0.80021,94.687,0.8951,2313.0
2024-01-16 06:00:00,CGC-100A,0.06316,0.79447,95.523,0.8947,2312.0
2024-01-16 07:00:00,CGC-100A,0.06335,0.80426,95.886,0.8944,2311.0
2024-01-16 08:00:00,CGC-100A,0.06354,0.80424,94.539,0.8941,2310.0
2024-01-16 09:00:00,CGC-100A,0.06373,0.80112,95.561,0.8938,2309.0
2024-01-16 10:00:00,CGC-100A,0.06391,0.80401,95.664,0.8935,2308.0
2024-01-16 11:00:00,CGC-100A,0.06409,0.80363,93.956,0.8932,2307.0
2024-01-16 12:00:00,CGC-100A,0.06427,0.7956,96.03,0.8929,2306.0
2024-01-16 13:00:00,CGC-100A,0.06444,0.80074,95.687,0.8926,2305.0
2024-01-16 14:00:00,CGC-100A,0.06461,0.79991,95.669,0.8923,2304.0
2024-01-16 15:00:00,CGC-100A,0.06478,0.79721,95.998,0.892,2303.0
2024-01-16 16:00:00,CGC-100A,0.06496,0.79567,95.612,0.8917,2302.0
2024-01-16 17:00:00,CGC-100A,0.06514,0.80197,95.417,0.8914,2301.0
2024-01-16 18:00:00,CGC-100A,0.06532,0.79996,95.017,0.8911,2300.0
2024-01-16 19:00:00,CGC-100A,0.06549,0.80338,95.319,0.8908,2299.0
2024-01-16 20:00:00,CGC-100A,0.06567,0.80558,94.873,0.8906,2298.0
2024-01-16 21:00:00,CGC-100A,0.06584,0.79959,95.267,0.8903,2297.0
2024-01-16 22:00:00,CGC-100A,0.06602,0.79761,96.75,0.89,2296.0
2024-01-16 23:00:00,CGC-100A,0.06618,0.80175,95.24,0.8897,2295.0
2024-01-17 00:00:00,CGC-100A,0.06634,0.80094,95.879,0.8894,2294.0
2024-01-17 01:00:00,CGC-100A,0.06651,0.79787,96.028,0.8892,2293.0
2024-01-17 02:00:00,CGC-100A,0.06669,0.80335,96.13,0.8889,2292.0
2024-01-17 03:00:00,CGC-100A,0.06687,0.79996,96.554,0.8886,2291.0
2024-01-17 04:00:00,CGC-100A,0.06703,0.79984,95.674,0.8883,2290.0
2024-01-17 05:00:00,CGC-100A,0.0672,0.79808,96.06,0.888,2289.0
2024-01-17 06:00:00,CGC-100A,0.06737,0.80293,95.662,0.8877,2288.0
2024-01-17 07:00:00,CGC-100A,0.06753,0.79844,95.746,0.8874,2287.0
2024-01-17 08:00:00,CGC-100A,0.06769,0.79763,96.021,0.8872,2286.0
2024-01-17 09:00:00,CGC-100A,0.06786,0.79908,95.769,0.8869,2285.0
2024-01-17 10:00:00,CGC-100A,0.06804,0.79776,96.667,0.8866,2284.0
2024-01-17 11:00:00,CGC-100A,0.06822,0.80109,95.772,0.8863,2283.0
2024-01-17 12:00:00,CGC-100A,0.06841,0.80052,97.303,0.886,2282.0
2024-01-17 13:00:00,CGC-100A,0.06858,0.79763,96.777,0.8857,2281.0
2024-01-17 14:00:00,CGC-100A,0.06876,0.80052,95.546,0.8854,2280.0
2024-01-17 15:00:00,CGC-100A,0.06893,0.79066,94.659,0.8851,2279.0
2024-01-17 16:00:00,CGC-100A,0.0691,0.79701,94.648,0.8848,2278.0
2024-01-17 17:00:00,CGC-100A,0.06928,0.79686,94.882,0.8845,2277.0
2024-01-17 18:00:00,CGC-100A,0.06946,0.80062,95.566,0.8842,2276.0
2024-01-17 19:00:00,CGC-100A,0.06965,0.79737,95.589,0.8839,2275.0
2024-01-17 20:00:00,CGC-100A,0.06982,0.80143,94.861,0.8836,2274.0
2024-01-17 21:00:00,CGC-100A,0.07,0.79864,96.63,0.8833,2273.0
2024-01-17 22:00:00,CGC-100A,0.07017,0.80139,95.006,0.883,2272.0
2024-01-17 23:00:00,CGC-100A,0.07035,0.79382,96.549,0.8828,2271.0
2024-01-18 00:00:00,CGC-100A,0.07051,0.80116,95.002,0.8825,2270.0
2024-01-18 01:00:00,CGC-100A,0.07069,0.79508,94.813,0.8822,2269.0
2024-01-18 02:00:00,CGC-100A,0.07086,0.80187,94.383,0.8819,2268.0
2024-01-18 03:00:00,CGC-100A,0.07103,0.79885,94.865,0.8816,2267.0
2024-01-18 04:00:00,CGC-100A,0.0712,0.79205,94.772,0.8813,2266.0
2024-01-18 05:00:00,CGC-100A,0.07137,0.80134,94.819,0.881,2265.0
2024-01-18 06:00:00,CGC-100A,0.07154,0.80278,95.026,0.8808,2264.0
2024-01-18 07:00:00,CGC-100A,0.0717,0.8021,94.2,0.8805,2263.0
2024-01-18 08:00:00,CGC-100A,0.07188,0.79985,95.149,0.8802,2262.0
2024-01-18 09:00:00,CGC-100A,0.07205,0.80076,94.775,0.8799,2261.0
2024-01-18 10:00:00,CGC-100A,0.07223,0.80195,95.375,0.8796,2260.0
2024-01-18 11:00:00,CGC-100A,0.07242,0.79599,94.564,0.8793,2259.0
2024-01-18 12:00:00,CGC-100A,0.07261,0.79684,95.526,0.879,2258.0
2024-01-18 13:00:00,CGC-100A,0.07279,0.79819,96.138,0.8787,2257.0
2024-01-18 14:00:00,CGC-100A,0.07298,0.80248,94.658,0.8784,2256.0
2024-01-18 15:00:00,CGC-100A,0.07315,0.79863,96.706,0.8781,2255.0
2024-01-18 16:00:00,CGC-100A,0.07334,0.80569,96.061,0.8778,2254.0
2024-01-18 17:00:00,CGC-100A,0.07352,0.80498,95.942,0.8775,2253.0
2024-01-18 18:00:00,CGC-100A,0.07371,0.79912,95.227,0.8772,2252.0
2024-01-18 19:00:00,CGC-100A,0.07388,0.80621,95.07,0.8769,2251.0
2024-01-18 20:00:00,CGC-100A,0.07405,0.79703,95.863,0.8766,2250.0
2024-01-18 21:00:00,CGC-100A,0.07422,0.79866,95.451,0.8763,2249.0
2024-01-18 22:00:00,CGC-100A,0.07438,0.79718,93.644,0.876,2248.0
2024-01-18 23:00:00,CGC-100A,0.07455,0.79704,94.854,0.8757,2247.0
2024-01-19 00:00:00,CGC-100A,0.07472,0.79485,94.286,0.8755,2246.0
2024-01-19 01:00:00,CGC-100A,0.07487,0.79672,96.101,0.8752,2245.0
2024-01-19 02:00:00,CGC-100A,0.07504,0.79351,94.97,0.8749,2244.0
2024-01-19 03:00:00,CGC-100A,0.07519,0.80106,94.93,0.8747,2243.0
2024-01-19 04:00:00,CGC-100A,0.07535,0.79677,95.33,0.8744,2242.0
2024-01-19 05:00:00,CGC-100A,0.07552,0.79556,95.361,0.8741,2241.0
2024-01-19 06:00:00,CGC-100A,0.07569,0.80242,95.052,0.8739,2240.0
2024-01-19 07:00:00,CGC-100A,0.07586,0.7975,95.545,0.8736,2239.0
2024-01-19 08:00:00,CGC-100A,0.07604,0.79711,95.533,0.8733,2238.0
2024-01-19 09:00:00,CGC-100A,0.07621,0.79745,95.862,0.873,2237.0
2024-01-19 10:00:00,CGC-100A,0.07638,0.79799,94.161,0.8727,2236.0
2024-01-19 11:00:00,CGC-100A,0.07655,0.79932,93.65,0.8724,2235.0
2024-01-19 12:00:00,CGC-100A,0.07672,0.79695,93.861,0.8721,2234.0
2024-01-19 13:00:00,CGC-100A,0.07689,0.80059,93.747,0.8719,2233.0
2024-01-19 14:00:00,CGC-100A,0.07705,0.79605,93.476,0.8716,2232.0
2024-01-19 15:00:00,CGC-100A,0.07721,0.80056,93.397,0.8713,2231.0
2024-01-19 16:00:00,CGC-100A,0.07739,0.79495,94.247,0.871,2230.0
2024-01-19 17:00:00,CGC-100A,0.07755,0.80014,93.826,0.8707,2229.0
2024-01-19 18:00:00,CGC-100A,0.07772,0.79195,94.893,0.8705,2228.0
2024-01-19 19:00:00,CGC-100A,0.07789,0.79925,94.661,0.8702,2227.0
2024-01-19 20:00:00,CGC-100A,0.07806,0.79389,94.671,0.8699,2226.0
2024-01-19 21:00:00,CGC-100A,0.07822,0.79594,94.569,0.8696,2225.0
2024-01-19 22:00:00,CGC-100A,0.07839,0.79517,95.343,0.8693,2224.0
2024-01-19 23:00:00,CGC-100A,0.07857,0.7938,95.279,0.869,2223.0
2024-01-20 00:00:00,CGC-100A,0.07875,0.79747,95.108,0.8687,2222.0
2024-01-20 01:00:00,CGC-100A,0.07894,0.79789,96.524,0.8684,2221.0
2024-01-20 02:00:00,CGC-100A,0.07911,0.79903,95.558,0.8681,2220.0
2024-01-20 03:00:00,CGC-100A,0.07928,0.78908,96.318,0.8679,2219.0
2024-01-20 04:00:00,CGC-100A,0.07946,0.79939,96.143,0.8676,2218.0
2024-01-20 05:00:00,CGC-100A,0.07964,0.7948,95.438,0.8673,2217.0
2024-01-20 06:00:00,CGC-100A,0.07982,0.79439,96.083,0.867,2216.0
2024-01-20 07:00:00,CGC-100A,0.07999,0.7978,94.708,0.8667,2215.0
2024-01-20 08:00:00,CGC-100A,0.08017,0.79739,95.291,0.8664,2214.0
2024-01-20 09:00:00,CGC-100A,0.08036,0.79865,94.382,0.8661,2213.0
2024-01-20 10:00:00,CGC-100A,0.08052,0.79954,95.064,0.8658,2212.0
2024-01-20 11:00:00,CGC-100A,0.0807,0.7929,95.628,0.8655,2211.0
2024-01-20 12:00:00,CGC-100A,0.08086,0.79892,95.631,0.8652,2210.0
2024-01-20 13:00:00,CGC-100A,0.08102,0.79788,96.188,0.865,2209.0
2024-01-20 14:00:00,CGC-100A,0.08119,0.79781,95.734,0.8647,2208.0
2024-01-20 15:00:00,CGC-100A,0.08135,0.80091,95.917,0.8644,2207.0
2024-01-20 16:00:00,CGC-100A,0.08152,0.79922,95.614,0.8641,2206.0
2024-01-20 17:00:00,CGC-100A,0.08168,0.79996,95.08,0.8639,2205.0
2024-01-20 18:00:00,CGC-100A,0.08185,0.80116,95.919,0.8636,2204.0
2024-01-20 19:00:00,CGC-100A,0.08201,0.79496,95.65,0.8633,2203.0
2024-01-20 20:00:00,CGC-100A,0.08217,0.7974,95.548,0.8631,2202.0
2024-01-20 21:00:00,CGC-100A,0.08233,0.79475,95.07,0.8628,2201.0
2024-01-20 22:00:00,CGC-100A,0.08249,0.79039,95.753,0.8625,2200.0
2024-01-20 23:00:00,CGC-100A,0.08266,0.794,95.892,0.8622,2199.0
2024-01-21 00:00:00,CGC-100A,0.08283,0.79369,95.717,0.862,2198.0
2024-01-21 01:00:00,CGC-100A,0.08302,0.79852,95.389,0.8616,2197.0
2024-01-21 02:00:00,CGC-100A,0.08319,0.79315,95.453,0.8613,2196.0
2024-01-21 03:00:00,CGC-100A,0.08337,0.79253,95.502,0.861,2195.0
2024-01-21 04:00:00,CGC-100A,0.08354,0.79659,95.566,0.8608,2194.0
2024-01-21 05:00:00,CGC-100A,0.08371,0.79213,95.689,0.8605,2193.0
2024-01-21 06:00:00,CGC-100A,0.08387,0.79458,94.887,0.8602,2192.0
2024-01-21 07:00:00,CGC-100A,0.08403,0.79258,94.807,0.86,2191.0
2024-01-21 08:00:00,CGC-100A,0.08418,0.79851,94.982,0.8597,2190.0
2024-01-21 09:00:00,CGC-100A,0.08433,0.79868,94.919,0.8594,2189.0
2024-01-21 10:00:00,CGC-100A,0.0845,0.79705,95.209,0.8592,2188.0
2024-01-21 11:00:00,CGC-100A,0.08466,0.79482,94.74,0.8589,2187.0
2024-01-21 12:00:00,CGC-100A,0.08484,0.79542,95.396,0.8586,2186.0
2024-01-21 13:00:00,CGC-100A,0.08501,0.79469,93.956,0.8583,2185.0
2024-01-21 14:00:00,CGC-100A,0.08518,0.79348,94.708,0.858,2184.0
2024-01-21 15:00:00,CGC-100A,0.08535,0.80036,94.24,0.8577,2183.0
2024-01-21 16:00:00,CGC-100A,0.08552,0.79818,94.856,0.8575,2182.0
2024-01-21 17:00:00,CGC-100A,0.08571,0.79249,94.555,0.8572,2181.0
2024-01-21 18:00:00,CGC-100A,0.08587,0.79816,94.712,0.8569,2180.0
2024-01-21 19:00:00,CGC-100A,0.08605,0.79872,96.204,0.8566,2179.0
2024-01-21 20:00:00,CGC-100A,0.08623,0.79755,95.493,0.8563,2178.0
2024-01-21 21:00:00,CGC-100A,0.0864,0.79659,94.284,0.856,2177.0
2024-01-21 22:00:00,CGC-100A,0.08657,0.79496,95.088,0.8557,2176.0
2024-01-21 23:00:00,CGC-100A,0.08675,0.79238,95.065,0.8554,2175.0
2024-01-22 00:00:00,CGC-100A,0.08693,0.80032,94.967,0.8551,2174.0
2024-01-22 01:00:00,CGC-100A,0.08711,0.79333,94.495,0.8548,2173.0
2024-01-22 02:00:00,CGC-100A,0.08729,0.79778,94.934,0.8545,2172.0
2024-01-22 03:00:00,CGC-100A,0.08747,0.79543,94.899,0.8542,2171.0
2024-01-22 04:00:00,CGC-100A,0.08765,0.79679,93.827,0.8539,2170.0
2024-01-22 05:00:00,CGC-100A,0.08782,0.79783,94.669,0.8536,2169.0
2024-01-22 06:00:00,CGC-100A,0.08799,0.79792,95.153,0.8534,2168.0
2024-01-22 07:00:00,CGC-100A,0.08815,0.79608,95.354,0.8531,2167.0
2024-01-22 08:00:00,CGC-100A,0.08832,0.80466,95.885,0.8528,2166.0
2024-01-22 09:00:00,CGC-100A,0.0885,0.80124,96.39,0.8525,2165.0
2024-01-22 10:00:00,CGC-100A,0.08867,0.79517,98.428,0.8522,2164.0
2024-01-22 11:00:00,CGC-100A,0.08884,0.79845,96.67,0.8519,2163.0
2024-01-22 12:00:00,CGC-100A,0.08901,0.79439,95.147,0.8516,2162.0
2024-01-22 13:00:00,CGC-100A,0.08919,0.79544,95.628,0.8514,2161.0
2024-01-22 14:00:00,CGC-100A,0.08935,0.79358,94.916,0.8511,2160.0
2024-01-22 15:00:00,CGC-100A,0.08951,0.79689,94.9,0.8508,2159.0
2024-01-22 16:00:00,CGC-100A,0.08969,0.79812,94.793,0.8505,2158.0
2024-01-22 17:00:00,CGC-100A,0.08987,0.79863,94.676,0.8502,2157.0
2024-01-22 18:00:00,CGC-100A,0.09005,0.79084,95.157,0.8499,2156.0
2024-01-22 19:00:00,CGC-100A,0.09023,0.7981,94.605,0.8496,2155.0
2024-01-22 20:00:00,CGC-100A,0.09041,0.7993,95.496,0.8493,2154.0
2024-01-22 21:00:00,CGC-100A,0.09058,0.79141,95.574,0.849,2153.0
2024-01-22 22:00:00,CGC-100A,0.09075,0.79946,94.407,0.8487,2152.0
2024-01-22 23:00:00,CGC-100A,0.09091,0.79646,94.967,0.8485,2151.0
2024-01-23 00:00:00,CGC-100A,0.09108,0.79829,95.27,0.8482,2150.0
2024-01-23 01:00:00,CGC-100A,0.09125,0.79934,94.836,0.8479,2149.0
2024-01-23 02:00:00,CGC-100A,0.09142,0.79544,95.949,0.8476,2148.0
2024-01-23 03:00:00,CGC-100A,0.09158,0.79587,95.332,0.8474,2147.0
2024-01-23 04:00:00,CGC-100A,0.09175,0.79457,96.06,0.8471,2146.0
2024-01-23 05:00:00,CGC-100A,0.09191,0.79451,95.705,0.8468,2145.0
2024-01-23 06:00:00,CGC-100A,0.09208,0.795,95.375,0.8465,2144.0
2024-01-23 07:00:00,CGC-100A,0.09224,0.79751,95.581,0.8463,2143.0
2024-01-23 08:00:00,CGC-100A,0.0924,0.79821,94.998,0.846,2142.0
2024-01-23 09:00:00,CGC-100A,0.09257,0.79568,94.759,0.8457,2141.0
2024-01-23 10:00:00,CGC-100A,0.09274,0.79667,95.777,0.8454,2140.0
2024-01-23 11:00:00,CGC-100A,0.09291,0.79263,95.718,0.8451,2139.0
2024-01-23 12:00:00,CGC-100A,0.09308,0.7938,96.48,0.8449,2138.0
2024-01-23 13:00:00,CGC-100A,0.09325,0.79716,96.065,0.8446,2137.0
2024-01-23 14:00:00,CGC-100A,0.09342,0.79231,96.575,0.8443,2136.0
2024-01-23 15:00:00,CGC-100A,0.09358,0.79301,95.529,0.844,2135.0
2024-01-23 16:00:00,CGC-100A,0.09374,0.79288,96.086,0.8438,2134.0
2024-01-23 17:00:00,CGC-100A,0.0939,0.79433,95.386,0.8435,2133.0
2024-01-23 18:00:00,CGC-100A,0.09406,0.79749,94.765,0.8432,2132.0
2024-01-23 19:00:00,CGC-100A,0.09423,0.79629,95.32,0.8429,2131.0
2024-01-23 20:00:00,CGC-100A,0.0944,0.79096,94.943,0.8427,2130.0
2024-01-23 21:00:00,CGC-100A,0.09457,0.79434,95.119,0.8424,2129.0
2024-01-23 22:00:00,CGC-100A,0.09475,0.79022,95.324,0.8421,2128.0
2024-01-23 23:00:00,CGC-100A,0.09493,0.795,94.752,0.8418,2127.0
2024-01-24 00:00:00,CGC-100A,0.0951,0.79419,95.59,0.8415,2126.0
2024-01-24 01:00:00,CGC-100A,0.09528,0.79273,95.428,0.8412,2125.0
2024-01-24 02:00:00,CGC-100A,0.09546,0.7922,96.175,0.8409,2124.0
2024-01-24 03:00:00,CGC-100A,0.09563,0.79162,96.599,0.8406,2123.0
2024-01-24 04:00:00,CGC-100A,0.0958,0.79475,95.015,0.8403,2122.0
2024-01-24 05:00:00,CGC-100A,0.09597,0.79903,93.787,0.8401,2121.0
2024-01-24 06:00:00,CGC-100A,0.09613,0.79542,94.839,0.8398,2120.0
2024-01-24 07:00:00,CGC-100A,0.09629,0.79261,95.209,0.8395,2119.0
2024-01-24 08:00:00,CGC-100A,0.09646,0.79473,95.02,0.8392,2118.0
2024-01-24 09:00:00,CGC-100A,0.09662,0.78862,95.647,0.839,2117.0
2024-01-24 10:00:00,CGC-100A,0.09679,0.79554,95.152,0.8387,2116.0
2024-01-24 11:00:00,CGC-100A,0.09696,0.79271,95.425,0.8384,2115.0
2024-01-24 12:00:00,CGC-100A,0.09713,0.79572,95.586,0.8381,2114.0
2024-01-24 13:00:00,CGC-100A,0.09731,0.79576,96.515,0.8378,2113.0
2024-01-24 14:00:00,CGC-100A,0.09748,0.79446,96.55,0.8375,2112.0
2024-01-24 15:00:00,CGC-100A,0.09765,0.78875,95.848,0.8372,2111.0
2024-01-24 16:00:00,CGC-100A,0.09783,0.79654,94.954,0.837,2110.0
2024-01-24 17:00:00,CGC-100A,0.098,0.79594,95.192,0.8367,2109.0
2024-01-24 18:00:00,CGC-100A,0.09817,0.79973,94.282,0.8364,2108.0
2024-01-24 19:00:00,CGC-100A,0.09836,0.7981,94.235,0.8361,2107.0
2024-01-24 20:00:00,CGC-100A,0.09854,0.7943,95.056,0.8358,2106.0
2024-01-24 21:00:00,CGC-100A,0.09871,0.79001,94.338,0.8355,2105.0
2024-01-24 22:00:00,CGC-100A,0.09889,0.79929,95.846,0.8352,2104.0
2024-01-24 23:00:00,CGC-100A,0.09908,0.79688,96.295,0.8349,2103.0
2024-01-25 00:00:00,CGC-100A,0.09926,0.79286,95.916,0.8346,2102.0
2024-01-25 01:00:00,CGC-100A,0.09943,0.78825,96.873,0.8343,2101.0
2024-01-25 02:00:00,CGC-100A,0.0996,0.79683,96.816,0.834,2100.0
2024-01-25 03:00:00,CGC-100A,0.09977,0.79802,95.969,0.8337,2099.0
2024-01-25 04:00:00,CGC-100A,0.09994,0.79286,96.346,0.8334,2098.0
2024-01-25 05:00:00,CGC-100A,0.1001,0.79892,95.657,0.8332,2097.0
2024-01-25 06:00:00,CGC-100A,0.10027,0.79135,95.406,0.8329,2096.0
2024-01-25 07:00:00,CGC-100A,0.10043,0.79818,95.741,0.8326,2095.0
2024-01-25 08:00:00,CGC-100A,0.1006,0.79071,96.033,0.8323,2094.0
2024-01-25 09:00:00,CGC-100A,0.10077,0.79579,95.834,0.832,2093.0
2024-01-25 10:00:00,CGC-100A,0.10095,0.79084,95.965,0.8317,2092.0
2024-01-25 11:00:00,CGC-100A,0.10113,0.79235,95.392,0.8314,2091.0
2024-01-25 12:00:00,CGC-100A,0.10131,0.79725,95.375,0.8311,2090.0
2024-01-25 13:00:00,CGC-100A,0.1015,0.79497,95.133,0.8308,2089.0
2024-01-25 14:00:00,CGC-100A,0.10168,0.79395,94.931,0.8305,2088.0
2024-01-25 15:00:00,CGC-100A,0.10185,0.79524,94.238,0.8302,2087.0
2024-01-25 16:00:00,CGC-100A,0.10203,0.79036,93.127,0.8299,2086.0
2024-01-25 17:00:00,CGC-100A,0.10221,0.78977,95.093,0.8297,2085.0
2024-01-25 18:00:00,CGC-100A,0.10239,0.79405,95.688,0.8294,2084.0
2024-01-25 19:00:00,CGC-100A,0.10257,0.79107,95.755,0.8291,2083.0
2024-01-25 20:00:00,CGC-100A,0.10274,0.79739,96.319,0.8288,2082.0
2024-01-25 21:00:00,CGC-100A,0.10293,0.79603,96.097,0.8285,2081.0
2024-01-25 22:00:00,CGC-100A,0.10311,0.79162,94.916,0.8281,2080.0
2024-01-25 23:00:00,CGC-100A,0.10328,0.79008,95.162,0.8279,2079.0
2024-01-26 00:00:00,CGC-100A,0.10346,0.78902,95.539,0.8276,2078.0
2024-01-26 01:00:00,CGC-100A,0.10362,0.79435,96.351,0.8273,2077.0
2024-01-26 02:00:00,CGC-100A,0.10378,0.78942,94.548,0.827,2076.0
2024-01-26 03:00:00,CGC-100A,0.10394,0.79459,94.534,0.8268,2075.0
2024-01-26 04:00:00,CGC-100A,0.1041,0.79187,96.198,0.8265,2074.0
2024-01-26 05:00:00,CGC-100A,0.10426,0.79149,95.95,0.8262,2073.0
2024-01-26 06:00:00,CGC-100A,0.10441,0.79552,95.937,0.826,2072.0
2024-01-26 07:00:00,CGC-100A,0.10458,0.7911,95.392,0.8257,2071.0
2024-01-26 08:00:00,CGC-100A,0.10474,0.79706,95.821,0.8254,2070.0
2024-01-26 09:00:00,CGC-100A,0.10492,0.7947,96.194,0.8251,2069.0
2024-01-26 10:00:00,CGC-100A,0.10508,0.79417,96.066,0.8249,2068.0
2024-01-26 11:00:00,CGC-100A,0.10524,0.789,96.699,0.8246,2067.0
2024-01-26 12:00:00,CGC-100A,0.10542,0.79358,95.781,0.8243,2066.0
2024-01-26 13:00:00,CGC-100A,0.10558,0.78995,95.569,0.824,2065.0
2024-01-26 14:00:00,CGC-100A,0.10575,0.79231,96.386,0.8238,2064.0
2024-01-26 15:00:00,CGC-100A,0.10592,0.79185,95.351,0.8235,2063.0
2024-01-26 16:00:00,CGC-100A,0.10608,0.78777,95.41,0.8232,2062.0
2024-01-26 17:00:00,CGC-100A,0.10624,0.79001,96.423,0.8229,2061.0
2024-01-26 18:00:00,CGC-100A,0.10639,0.78503,96.712,0.8227,2060.0
2024-01-26 19:00:00,CGC-100A,0.10655,0.79272,96.187,0.8224,2059.0
2024-01-26 20:00:00,CGC-100A,0.10671,0.78905,95.483,0.8222,2058.0
2024-01-26 21:00:00,CGC-100A,0.10686,0.79294,94.828,0.8219,2057.0
2024-01-26 22:00:00,CGC-100A,0.10703,0.79262,95.272,0.8216,2056.0
2024-01-26 23:00:00,CGC-100A,0.10721,0.79514,95.404,0.8213,2055.0
2024-01-27 00:00:00,CGC-100A,0.10738,0.79232,94.382,0.821,2054.0
2024-01-27 01:00:00,CGC-100A,0.10753,0.78998,94.164,0.8208,2053.0
2024-01-27 02:00:00,CGC-100A,0.10769,0.78979,95.804,0.8205,2052.0
2024-01-27 03:00:00,CGC-100A,0.10784,0.79131,95.857,0.8203,2051.0
2024-01-27 04:00:00,CGC-100A,0.10799,0.79295,94.578,0.82,2050.0
2024-01-27 05:00:00,CGC-100A,0.10814,0.78699,95.68,0.8198,2049.0
2024-01-27 06:00:00,CGC-100A,0.10829,0.79037,94.985,0.8195,2048.0
2024-01-27 07:00:00,CGC-100A,0.10845,0.79006,95.519,0.8192,2047.0
2024-01-27 08:00:00,CGC-100A,0.10861,0.78799,96.785,0.819,2046.0
