ts,train_id,unit,feed_mode,gas_mw,diene_ppm,ambient_temp_c,cw_supply_temp_c,throughput_tph,speed_rpm,shaft_power_kw,surge_margin_pct,recycle_valve_pct,wash_oil_rate_kgph,antifoulant_ppm,run_hours_since_wash,vib_de_um,vib_nde_um,vib_axial_um,brg_de_temp_c,brg_nde_temp_c,brg_thrust_temp_c,lube_oil_press_bar,lube_oil_temp_c,seal_gas_dp_bar,p_s1_suct_bara,p_s1_disch_bara,t_s1_suct_c,t_s1_disch_c,p_s2_suct_bara,p_s2_disch_bara,t_s2_suct_c,t_s2_disch_c,p_s3_suct_bara,p_s3_disch_bara,t_s3_suct_c,t_s3_disch_c,p_s4_suct_bara,p_s4_disch_bara,t_s4_suct_c,t_s4_disch_c,p_s5_suct_bara,p_s5_disch_bara,t_s5_suct_c,t_s5_disch_c
2024-01-03 17:00:00,CGC-100A,Ethylene Unit 100,mixed,26.108,108.4,13.75,20.43,258.59,10709.2,24328.5,21.89,6.0,148.4,5.66,66.0,18.48,16.67,12.84,67.52,67.53,67.67,2.472,42.45,0.555,1.32,2.566,35.9,80.97,2.535,4.955,28.52,73.4,4.896,9.489,27.87,72.54,9.376,18.199,29.32,74.8,17.981,34.669,28.23,73.56
2024-01-03 18:00:00,CGC-100A,Ethylene Unit 100,mixed,26.306,109.9,14.23,19.6,257.69,10689.0,23892.5,22.29,8.2,146.0,5.75,67.0,19.34,17.39,12.34,68.12,66.97,66.15,2.322,41.47,0.553,1.32,2.557,35.25,80.66,2.527,4.906,27.95,72.93,4.847,9.421,27.73,73.24,9.308,18.14,26.72,72.78,17.922,34.956,27.11,73.8
2024-01-03 19:00:00,CGC-100A,Ethylene Unit 100,mixed,26.22,108.6,14.27,22.62,261.13,10706.1,24444.0,23.25,6.7,138.5,5.67,68.0,18.54,16.21,12.62,68.52,67.76,66.26,2.437,43.46,0.572,1.32,2.584,36.9,82.55,2.553,4.969,31.08,75.94,4.91,9.535,30.86,76.0,9.42,18.233,31.62,77.13,18.014,34.878,29.61,75.36
2024-01-03 20:00:00,CGC-100A,Ethylene Unit 100,mixed,26.257,110.1,16.51,21.15,256.48,10729.7,24025.4,21.12,4.9,157.6,6.04,69.0,18.78,16.25,12.29,68.61,67.84,67.22,2.443,42.85,0.552,1.32,2.571,36.95,82.24,2.54,4.942,28.98,73.51,4.883,9.563,29.09,74.6,9.448,18.279,29.15,74.27,18.059,34.999,29.56,75.37
2024-01-03 21:00:00,CGC-100A,Ethylene Unit 100,mixed,26.207,108.0,11.34,21.69,257.52,10721.9,24185.0,21.36,4.9,165.4,5.55,70.0,18.43,16.33,12.17,66.84,67.9,64.69,2.434,42.03,0.587,1.32,2.573,35.07,80.45,2.542,4.945,29.56,74.47,4.885,9.457,29.74,74.82,9.344,18.082,30.19,75.8,17.865,34.605,28.97,74.98
2024-01-03 22:00:00,CGC-100A,Ethylene Unit 100,mixed,26.191,103.2,15.26,20.27,256.86,10696.6,23953.8,21.42,6.9,165.6,5.71,71.0,19.33,16.33,12.2,68.74,65.7,64.42,2.444,43.35,0.559,1.32,2.571,35.24,80.42,2.541,4.921,28.46,72.72,4.862,9.459,28.42,73.48,9.346,18.219,28.48,74.19,18.0,34.879,28.24,73.97
2024-01-03 23:00:00,CGC-100A,Ethylene Unit 100,mixed,26.258,101.0,12.7,18.55,258.9,10756.8,24106.0,22.7,5.2,147.5,6.22,72.0,18.43,16.29,12.39,66.69,66.97,65.02,2.403,43.27,0.518,1.32,2.565,34.67,79.54,2.535,4.93,26.92,71.2,4.871,9.389,26.79,70.88,9.276,17.964,26.18,71.0,17.748,34.652,26.68,72.68
2024-01-04 00:00:00,CGC-100A,Ethylene Unit 100,mixed,26.1,99.4,13.86,20.79,258.65,10736.1,24294.4,24.09,6.8,160.5,6.9,73.0,18.43,16.23,12.31,65.03,66.38,67.75,2.412,42.34,0.565,1.32,2.568,35.15,80.29,2.537,4.96,29.48,74.65,4.901,9.525,29.26,74.45,9.411,18.118,29.72,74.77,17.9,34.672,28.75,74.62
2024-01-04 01:00:00,CGC-100A,Ethylene Unit 100,mixed,26.179,98.2,15.63,21.47,256.65,10646.7,24175.4,23.59,6.7,175.5,6.89,74.0,18.81,16.4,12.12,68.1,66.73,67.28,2.444,43.55,0.533,1.32,2.569,36.36,81.66,2.539,4.923,30.09,74.69,4.864,9.492,29.73,75.22,9.378,18.131,29.56,74.84,17.914,34.815,29.5,75.67
2024-01-04 02:00:00,CGC-100A,Ethylene Unit 100,mixed,26.089,99.5,13.15,20.7,254.93,10714.3,24017.6,22.5,6.0,141.6,6.95,75.0,19.69,16.49,12.37,67.41,66.19,64.46,2.388,41.19,0.54,1.32,2.558,34.89,79.45,2.528,4.868,28.71,72.38,4.809,9.329,28.89,73.6,9.217,17.996,28.96,74.64,17.78,34.509,29.3,75.11
2024-01-04 03:00:00,CGC-100A,Ethylene Unit 100,mixed,26.148,100.9,12.94,21.5,258.87,10736.1,24400.4,24.45,6.0,146.4,5.63,76.0,18.7,16.95,12.54,65.18,67.57,65.74,2.423,42.1,0.533,1.32,2.558,36.18,80.79,2.527,4.927,29.47,74.03,4.868,9.468,29.98,74.92,9.354,18.138,29.42,74.54,17.92,34.828,29.6,75.43
2024-01-04 04:00:00,CGC-100A,Ethylene Unit 100,mixed,26.052,106.6,13.34,21.21,257.86,10695.9,24427.3,22.36,6.7,149.2,5.94,77.0,18.59,16.39,12.73,67.02,65.13,65.04,2.407,41.18,0.54,1.32,2.574,35.95,81.14,2.543,4.931,29.65,73.99,4.872,9.45,29.33,74.13,9.337,18.201,29.11,74.75,17.983,35.119,27.93,74.03
2024-01-04 05:00:00,CGC-100A,Ethylene Unit 100,mixed,25.869,111.1,13.9,21.68,257.19,10715.6,24582.6,21.88,6.1,153.9,6.58,78.0,18.4,16.53,12.2,67.62,68.3,65.77,2.369,40.98,0.581,1.32,2.558,36.17,81.13,2.528,4.918,29.65,74.41,4.859,9.428,29.93,75.03,9.315,18.142,29.16,74.91,17.924,34.733,30.84,76.98
2024-01-04 06:00:00,CGC-100A,Ethylene Unit 100,mixed,25.897,111.8,11.83,22.73,256.98,10740.9,24279.5,23.62,5.9,168.6,5.68,79.0,18.94,17.56,12.56,64.2,68.16,64.35,2.433,40.68,0.539,1.32,2.551,35.88,80.64,2.52,4.854,31.42,75.76,4.796,9.303,30.93,76.21,9.191,17.855,30.93,76.82,17.641,34.246,31.13,77.51
2024-01-04 07:00:00,CGC-100A,Ethylene Unit 100,mixed,25.895,115.6,11.79,22.34,258.55,10743.7,24532.9,23.85,5.2,165.2,5.43,80.0,19.16,16.86,12.57,65.54,66.8,66.46,2.344,41.45,0.56,1.32,2.567,35.25,80.08,2.536,4.936,31.43,76.26,4.877,9.453,30.21,75.04,9.339,18.039,29.76,74.76,17.823,34.615,30.37,76.37
2024-01-04 08:00:00,CGC-100A,Ethylene Unit 100,mixed,25.864,115.6,13.75,21.52,254.54,10667.1,24308.8,22.42,6.4,177.8,5.87,81.0,18.37,16.66,12.24,67.14,66.74,64.26,2.365,41.52,0.58,1.32,2.55,35.63,80.5,2.52,4.895,29.59,74.47,4.837,9.423,29.64,75.22,9.31,18.088,29.34,75.17,17.87,34.669,29.43,75.68
2024-01-04 09:00:00,CGC-100A,Ethylene Unit 100,mixed,25.832,117.0,12.88,21.3,255.27,10712.5,24340.9,22.52,4.7,152.8,6.2,82.0,19.4,16.84,12.17,64.76,64.44,66.3,2.368,40.88,0.595,1.32,2.558,36.92,82.0,2.527,4.911,28.73,73.3,4.852,9.383,30.51,75.49,9.271,18.035,29.37,75.11,17.818,34.668,30.29,76.69
2024-01-04 10:00:00,CGC-100A,Ethylene Unit 100,mixed,25.983,114.2,12.71,22.66,255.68,10673.3,24412.0,22.22,6.7,155.5,5.04,83.0,18.56,16.74,13.25,65.04,65.77,65.81,2.395,40.04,0.574,1.32,2.569,35.74,81.12,2.538,4.948,30.61,75.87,4.889,9.463,31.11,76.4,9.349,18.181,31.42,77.6,17.963,34.999,31.68,78.57
2024-01-04 11:00:00,CGC-100A,Ethylene Unit 100,mixed,26.063,111.9,13.22,21.79,256.28,10720.6,24166.1,22.56,6.7,152.8,5.84,84.0,18.39,16.4,12.71,64.23,66.28,63.55,2.436,41.71,0.496,1.32,2.546,36.26,81.04,2.515,4.864,30.41,75.03,4.806,9.367,30.32,75.99,9.255,18.006,30.6,76.67,17.79,34.455,29.49,75.56
2024-01-04 12:00:00,CGC-100A,Ethylene Unit 100,mixed,26.002,110.7,15.01,18.98,258.35,10729.0,24292.6,20.75,6.1,148.3,5.67,85.0,18.71,16.7,12.87,67.69,69.4,65.29,2.406,42.27,0.558,1.32,2.57,36.37,81.72,2.54,4.927,26.83,70.99,4.868,9.493,26.65,71.65,9.379,18.291,28.36,74.12,18.072,34.966,26.93,72.39
2024-01-04 13:00:00,CGC-100A,Ethylene Unit 100,mixed,26.026,108.3,13.46,21.81,257.32,10751.8,24349.5,23.11,3.5,140.6,6.32,86.0,18.46,16.36,12.67,66.84,67.69,65.75,2.382,41.21,0.546,1.32,2.582,35.19,80.54,2.551,4.934,30.5,74.86,4.875,9.415,29.28,73.83,9.302,18.2,29.38,75.39,17.982,34.835,30.77,76.76
2024-01-04 14:00:00,CGC-100A,Ethylene Unit 100,mixed,25.964,104.8,12.47,21.69,257.43,10722.5,24617.1,23.25,4.4,151.2,6.12,87.0,18.84,17.32,12.44,66.42,66.99,65.98,2.471,41.48,0.559,1.32,2.549,34.81,79.2,2.518,4.921,29.88,74.89,4.862,9.49,30.03,75.47,9.376,18.263,29.92,75.69,18.044,35.234,29.86,76.32
2024-01-04 15:00:00,CGC-100A,Ethylene Unit 100,mixed,25.959,104.7,13.4,22.03,257.73,10751.8,24378.8,22.87,4.9,165.7,6.67,88.0,18.52,17.3,12.9,66.56,66.14,65.9,2.378,41.6,0.62,1.32,2.575,34.77,79.86,2.544,4.96,30.08,74.92,4.9,9.528,29.52,74.58,9.414,18.123,29.88,74.76,17.905,34.842,30.16,76.38
2024-01-04 16:00:00,CGC-100A,Ethylene Unit 100,mixed,25.895,107.5,11.4,21.37,253.01,10676.9,24226.4,21.65,5.0,170.8,6.1,89.0,18.81,17.02,12.97,66.05,66.95,67.44,2.434,41.91,0.518,1.32,2.565,35.23,79.85,2.534,4.936,29.2,73.61,4.877,9.513,29.61,74.66,9.399,18.373,30.04,75.81,18.152,35.359,29.81,75.79
2024-01-04 17:00:00,CGC-100A,Ethylene Unit 100,mixed,25.758,109.1,13.11,20.4,254.29,10690.4,24071.0,22.49,6.3,161.5,5.76,90.0,18.65,16.52,12.62,67.53,67.52,65.4,2.34,41.22,0.525,1.32,2.57,35.89,80.99,2.539,4.927,28.1,72.31,4.868,9.412,28.43,72.9,9.299,17.984,28.69,73.71,17.768,34.358,28.98,74.54
2024-01-04 18:00:00,CGC-100A,Ethylene Unit 100,mixed,25.982,109.5,13.67,21.28,253.18,10732.4,24021.9,21.64,6.6,177.4,6.42,91.0,18.72,16.47,12.62,66.97,66.22,64.45,2.431,41.38,0.518,1.32,2.557,36.06,80.79,2.527,4.868,28.78,72.53,4.81,9.396,28.76,73.98,9.283,18.049,28.32,73.63,17.832,34.751,28.6,74.63
2024-01-04 19:00:00,CGC-100A,Ethylene Unit 100,mixed,25.906,110.7,10.56,20.99,258.22,10713.3,24490.0,21.25,3.4,144.7,5.86,92.0,19.24,16.37,12.5,67.45,65.72,65.05,2.363,40.77,0.555,1.32,2.565,36.22,81.39,2.534,4.903,29.23,73.53,4.844,9.43,29.29,74.54,9.317,18.103,29.67,75.34,17.886,34.606,28.13,73.75
2024-01-04 20:00:00,CGC-100A,Ethylene Unit 100,mixed,26.012,113.8,17.18,20.94,256.53,10677.6,24203.8,23.04,4.7,155.0,6.76,93.0,18.93,16.4,12.35,67.5,65.84,65.31,2.337,43.19,0.577,1.32,2.569,37.18,82.68,2.538,4.91,28.81,73.13,4.851,9.432,28.74,73.89,9.319,18.007,28.94,74.17,17.791,34.552,29.0,75.12
2024-01-04 21:00:00,CGC-100A,Ethylene Unit 100,mixed,26.048,115.6,11.8,20.9,255.52,10726.3,24157.8,21.72,6.0,145.7,5.84,94.0,18.59,16.87,12.19,66.29,69.47,65.0,2.388,41.51,0.599,1.32,2.57,35.55,80.84,2.539,4.932,29.16,73.81,4.873,9.411,29.57,74.36,9.298,18.046,29.82,75.5,17.829,34.647,29.18,75.37
2024-01-04 22:00:00,CGC-100A,Ethylene Unit 100,mixed,26.021,112.3,13.64,21.25,252.85,10724.3,23753.4,23.18,8.0,143.9,5.61,95.0,19.05,16.34,12.24,66.12,67.6,66.58,2.435,42.39,0.489,1.32,2.572,35.45,80.86,2.541,4.923,29.04,73.59,4.864,9.49,29.22,74.8,9.377,18.019,30.12,75.22,17.803,34.589,28.33,74.48
2024-01-04 23:00:00,CGC-100A,Ethylene Unit 100,mixed,26.07,108.9,13.86,22.2,256.73,10726.4,24371.4,22.4,4.6,172.3,6.38,96.0,18.76,16.92,12.41,68.2,67.5,70.06,2.506,41.98,0.51,1.32,2.577,36.05,81.38,2.546,4.943,30.6,75.23,4.884,9.528,30.87,76.36,9.413,18.438,29.51,75.59,18.216,35.759,30.18,77.05
2024-01-05 00:00:00,CGC-100A,Ethylene Unit 100,mixed,25.877,108.3,13.08,20.15,257.67,10695.3,24656.0,22.49,5.3,147.7,6.89,97.0,19.02,17.11,12.17,64.8,67.91,66.68,2.353,42.43,0.524,1.32,2.575,36.83,82.52,2.544,4.936,29.17,73.81,4.877,9.512,29.13,74.63,9.397,18.273,27.81,73.4,18.054,35.137,28.75,75.06
2024-01-05 01:00:00,CGC-100A,Ethylene Unit 100,mixed,25.931,108.0,11.55,20.92,259.15,10756.3,24629.3,22.5,5.5,169.5,5.55,98.0,18.87,16.89,12.18,66.82,64.41,66.37,2.407,42.81,0.534,1.32,2.567,36.44,82.09,2.537,4.907,29.13,73.8,4.848,9.387,29.65,74.93,9.274,18.06,29.06,75.18,17.843,34.822,28.69,75.44
2024-01-05 02:00:00,CGC-100A,Ethylene Unit 100,mixed,25.814,106.2,13.09,19.38,256.25,10735.4,24591.2,22.57,7.1,173.6,5.44,99.0,18.56,16.85,12.54,66.35,66.85,65.42,2.393,41.26,0.529,1.32,2.571,37.23,82.87,2.541,4.961,27.65,72.52,4.901,9.548,27.63,72.82,9.434,18.394,28.29,74.14,18.174,35.343,27.15,73.15
2024-01-05 03:00:00,CGC-100A,Ethylene Unit 100,mixed,25.848,106.7,12.89,20.68,255.99,10680.8,24306.4,23.43,6.7,159.0,5.03,100.0,18.84,16.73,12.3,67.61,66.44,67.49,2.512,41.28,0.561,1.32,2.558,36.74,82.01,2.528,4.881,28.85,73.17,4.822,9.353,28.59,73.68,9.241,17.956,29.44,75.29,17.74,34.6,29.12,75.71
2024-01-05 04:00:00,CGC-100A,Ethylene Unit 100,mixed,25.793,109.3,11.16,20.44,255.96,10715.4,24376.7,22.8,4.9,164.2,6.6,101.0,19.56,16.48,12.17,63.66,67.63,69.13,2.485,41.32,0.536,1.32,2.571,36.13,82.13,2.54,4.945,29.33,74.78,4.885,9.534,27.85,73.75,9.42,18.283,28.18,74.23,18.063,35.007,28.68,75.21
2024-01-05 05:00:00,CGC-100A,Ethylene Unit 100,mixed,25.888,114.1,14.52,20.87,253.72,10733.7,24053.2,21.7,5.4,174.0,5.93,102.0,18.83,17.05,12.73,69.21,66.5,66.27,2.36,43.33,0.575,1.32,2.565,36.64,81.86,2.534,4.892,29.06,73.17,4.833,9.372,28.68,73.54,9.26,17.955,28.4,73.71,17.739,34.647,29.2,75.68
2024-01-05 06:00:00,CGC-100A,Ethylene Unit 100,mixed,25.955,117.0,11.94,20.28,252.51,10668.8,23769.1,22.72,6.1,169.7,5.71,103.0,18.66,16.38,12.3,66.8,68.28,68.03,2.374,41.86,0.507,1.32,2.551,35.95,80.74,2.521,4.866,28.02,72.05,4.808,9.352,28.32,73.42,9.24,17.924,28.36,73.77,17.709,34.413,28.03,74.03
2024-01-05 07:00:00,CGC-100A,Ethylene Unit 100,mixed,25.846,116.0,13.54,21.05,256.81,10751.5,24432.1,22.03,8.7,160.4,5.72,104.0,18.57,16.82,12.74,65.51,67.23,66.38,2.434,42.35,0.521,1.32,2.582,35.86,81.61,2.551,4.948,28.9,73.48,4.888,9.474,28.94,73.97,9.36,18.034,28.88,73.96,17.818,34.614,29.53,75.83
2024-01-05 08:00:00,CGC-100A,Ethylene Unit 100,mixed,25.949,117.6,14.49,21.7,253.08,10675.3,24192.3,22.83,7.7,165.9,5.37,105.0,19.54,16.69,12.25,67.83,68.47,65.31,2.422,40.77,0.474,1.32,2.56,35.13,80.12,2.529,4.924,30.53,75.61,4.865,9.444,30.16,75.47,9.33,18.187,28.58,74.45,17.968,35.05,30.4,77.12
2024-01-05 09:00:00,CGC-100A,Ethylene Unit 100,mixed,25.796,114.2,10.62,21.92,258.52,10741.9,24965.1,22.03,5.4,160.1,7.09,106.0,19.41,17.04,12.92,63.24,65.79,64.7,2.33,40.6,0.527,1.32,2.568,35.18,80.04,2.537,4.956,30.94,75.97,4.897,9.509,30.79,75.85,9.395,18.384,30.59,76.68,18.163,35.16,30.54,76.33
2024-01-05 10:00:00,CGC-100A,Ethylene Unit 100,mixed,26.014,115.8,13.32,22.59,253.56,10690.2,24070.1,22.72,5.8,178.4,5.39,107.0,18.6,16.47,12.48,65.26,65.45,66.8,2.445,42.28,0.575,1.32,2.556,35.64,80.56,2.525,4.917,30.72,75.83,4.858,9.383,30.72,75.72,9.27,17.967,30.2,75.87,17.751,34.638,31.57,78.48
2024-01-05 11:00:00,CGC-100A,Ethylene Unit 100,mixed,26.047,114.3,11.3,22.29,255.22,10733.0,24003.0,22.46,3.8,155.0,7.47,108.0,18.98,16.56,12.82,66.02,66.75,64.61,2.451,40.64,0.544,1.32,2.563,33.75,78.58,2.532,4.902,30.06,74.63,4.843,9.376,30.6,75.73,9.263,18.107,30.96,77.36,17.89,34.613,29.83,75.81
2024-01-05 12:00:00,CGC-100A,Ethylene Unit 100,mixed,26.0,110.5,16.52,21.66,254.26,10682.9,23932.9,22.81,6.3,156.2,6.07,109.0,18.74,16.4,12.68,66.7,66.26,67.31,2.419,42.32,0.56,1.32,2.549,36.62,81.59,2.518,4.911,30.22,75.46,4.852,9.421,29.88,75.24,9.308,18.137,29.6,75.69,17.919,34.811,30.2,76.66
2024-01-05 13:00:00,CGC-100A,Ethylene Unit 100,mixed,26.13,110.9,14.22,20.71,254.73,10731.5,23952.9,23.94,6.2,158.6,6.27,110.0,18.87,16.61,12.5,65.33,66.28,65.76,2.512,41.11,0.525,1.32,2.557,36.27,81.14,2.526,4.925,29.41,74.22,4.866,9.448,28.26,73.1,9.334,18.056,29.32,74.54,17.839,34.866,28.51,74.87
2024-01-05 14:00:00,CGC-100A,Ethylene Unit 100,mixed,26.119,109.9,13.52,20.2,254.97,10724.7,23969.5,23.06,6.6,172.0,6.15,111.0,18.73,16.33,12.41,65.87,65.07,65.28,2.466,41.7,0.568,1.32,2.563,35.42,80.61,2.533,4.907,28.95,73.52,4.848,9.422,28.48,73.67,9.309,18.065,28.51,74.11,17.848,34.542,28.12,73.97
2024-01-05 15:00:00,CGC-100A,Ethylene Unit 100,mixed,26.161,112.3,13.35,20.0,251.92,10702.0,23559.1,21.9,6.8,174.9,5.93,112.0,18.86,16.39,13.46,64.76,69.04,66.85,2.429,41.19,0.534,1.32,2.552,34.66,79.2,2.521,4.912,27.94,72.52,4.854,9.46,28.21,73.36,9.347,17.954,27.99,72.54,17.738,34.256,27.42,72.77
2024-01-05 16:00:00,CGC-100A,Ethylene Unit 100,mixed,26.043,109.8,13.09,21.64,257.88,10741.0,24314.6,21.44,4.9,167.1,5.99,113.0,18.8,16.6,12.37,64.31,66.54,66.7,2.427,42.54,0.52,1.32,2.557,36.13,81.09,2.526,4.888,29.38,73.76,4.83,9.356,29.72,74.72,9.244,18.044,29.98,76.07,17.828,34.785,29.37,75.86
2024-01-05 17:00:00,CGC-100A,Ethylene Unit 100,mixed,25.981,108.7,12.18,21.07,253.91,10688.3,24002.1,21.54,6.1,134.3,5.95,114.0,18.7,16.55,12.6,65.96,65.61,67.44,2.375,39.71,0.572,1.32,2.555,35.48,80.33,2.524,4.95,28.61,73.87,4.891,9.506,29.45,74.67,9.392,18.2,28.38,73.73,17.981,35.161,28.24,74.74
2024-01-05 18:00:00,CGC-100A,Ethylene Unit 100,mixed,26.055,109.8,14.04,21.09,256.68,10689.3,24166.2,22.35,6.9,168.0,5.51,115.0,18.94,16.67,12.88,67.45,66.98,68.19,2.345,42.55,0.538,1.32,2.554,36.12,81.2,2.523,4.899,29.76,74.67,4.84,9.417,29.55,75.07,9.304,18.158,29.01,75.18,17.94,35.005,29.54,76.29
2024-01-05 19:00:00,CGC-100A,Ethylene Unit 100,mixed,26.135,110.9,12.91,21.68,253.78,10741.5,24005.0,22.26,5.7,142.4,5.54,116.0,18.75,16.74,12.63,66.72,67.61,65.54,2.392,41.91,0.518,1.32,2.573,36.8,82.34,2.542,4.954,29.02,73.89,4.895,9.486,30.32,75.46,9.372,18.228,29.84,75.67,18.009,35.144,29.08,75.56
2024-01-05 20:00:00,CGC-100A,Ethylene Unit 100,mixed,26.104,111.2,15.09,22.02,254.37,10714.9,24184.0,23.88,7.0,161.3,5.95,117.0,18.78,16.83,12.55,65.52,67.14,65.46,2.333,42.19,0.552,1.32,2.578,36.71,82.46,2.547,4.938,30.47,75.24,4.879,9.404,30.64,75.49,9.291,18.104,30.09,76.17,17.887,34.812,30.04,76.54
2024-01-05 21:00:00,CGC-100A,Ethylene Unit 100,mixed,26.17,108.8,15.02,20.73,257.05,10750.5,24255.7,21.59,5.9,160.4,5.28,118.0,18.66,17.02,12.2,69.26,65.38,67.21,2.361,41.07,0.536,1.32,2.582,36.46,82.05,2.551,5.004,28.55,73.69,4.944,9.581,28.72,73.49,9.466,18.309,30.26,75.61,18.089,34.963,28.55,74.09
2024-01-05 22:00:00,CGC-100A,Ethylene Unit 100,mixed,26.055,112.5,12.44,21.55,254.91,10702.3,24166.0,22.16,3.7,175.6,6.15,119.0,19.02,17.19,12.21,67.84,65.37,66.56,2.383,42.05,0.502,1.32,2.574,34.97,80.2,2.543,4.925,29.34,73.73,4.865,9.483,29.25,74.59,9.369,18.252,29.62,75.47,18.033,35.075,28.87,75.0
2024-01-05 23:00:00,CGC-100A,Ethylene Unit 100,mixed,26.042,110.5,13.55,20.68,255.88,10657.4,24055.7,22.41,5.8,166.2,6.45,120.0,19.07,16.74,12.61,65.86,68.94,68.31,2.429,40.92,0.576,1.32,2.556,36.26,81.34,2.525,4.903,28.71,73.35,4.844,9.398,28.8,73.89,9.285,17.973,28.26,73.6,17.758,34.516,29.57,75.92
2024-01-06 00:00:00,CGC-100A,Ethylene Unit 100,mixed,25.965,114.1,11.6,22.26,255.5,10697.3,24416.3,24.0,5.8,162.5,5.62,121.0,18.73,16.6,12.31,65.76,64.61,65.23,2.332,40.72,0.57,1.32,2.58,33.78,78.93,2.549,4.984,30.4,75.55,4.924,9.6,30.69,76.17,9.484,18.435,31.32,77.17,18.214,35.444,30.53,76.86
2024-01-06 01:00:00,CGC-100A,Ethylene Unit 100,mixed,25.843,112.5,12.59,21.89,247.43,10705.5,23480.2,21.69,5.6,161.3,6.37,122.0,18.47,16.67,12.43,64.82,66.77,65.6,2.482,41.43,0.513,1.32,2.556,36.86,82.0,2.525,4.912,29.64,74.55,4.853,9.393,29.66,74.7,9.28,17.95,30.37,75.96,17.735,34.294,30.33,76.4
2024-01-06 02:00:00,CGC-100A,Ethylene Unit 100,mixed,25.747,111.2,13.45,21.7,255.6,10736.8,24419.3,21.93,5.3,164.9,5.93,123.0,18.82,16.42,12.21,64.59,65.5,64.49,2.415,41.98,0.574,1.32,2.573,35.94,81.31,2.542,4.902,29.68,73.84,4.843,9.427,30.5,75.93,9.313,18.094,29.97,75.7,17.876,34.795,30.18,76.59
2024-01-06 03:00:00,CGC-100A,Ethylene Unit 100,mixed,25.734,115.4,12.42,21.7,252.51,10643.7,24050.5,22.83,7.0,180.1,5.9,124.0,18.75,16.8,12.43,65.25,67.57,67.29,2.441,40.82,0.551,1.32,2.557,35.69,80.94,2.526,4.919,29.96,75.25,4.86,9.423,29.73,75.16,9.31,18.045,30.27,76.25,17.828,34.622,30.36,77.02
2024-01-06 04:00:00,CGC-100A,Ethylene Unit 100,mixed,25.786,113.6,10.39,19.74,255.04,10675.2,24275.7,22.12,5.8,150.2,6.43,125.0,18.82,16.99,12.36,66.15,66.46,65.32,2.341,42.48,0.518,1.32,2.57,35.6,81.11,2.539,4.889,28.26,72.37,4.83,9.398,26.93,72.08,9.285,18.163,27.5,73.64,17.945,34.831,28.15,74.32
2024-01-06 05:00:00,CGC-100A,Ethylene Unit 100,mixed,25.633,116.3,13.24,21.75,253.5,10729.7,24351.1,21.36,4.9,163.6,6.24,126.0,19.42,16.76,12.19,65.05,68.48,66.8,2.416,42.36,0.527,1.32,2.565,35.58,80.81,2.535,4.918,30.66,75.52,4.859,9.48,30.02,75.7,9.366,18.247,29.3,75.26,18.028,34.682,29.25,74.77
2024-01-06 06:00:00,CGC-100A,Ethylene Unit 100,mixed,25.587,112.2,12.69,21.23,252.57,10662.2,24228.7,21.32,6.5,166.0,5.11,127.0,18.64,16.36,12.97,63.72,66.97,64.28,2.457,42.67,0.557,1.32,2.563,34.99,80.01,2.532,4.896,29.31,73.65,4.837,9.406,29.0,74.21,9.293,18.103,28.77,74.58,17.886,34.682,29.7,75.82
2024-01-06 07:00:00,CGC-100A,Ethylene Unit 100,mixed,25.616,111.0,9.39,19.74,253.71,10676.4,24426.8,23.77,6.5,168.5,6.49,128.0,19.71,16.56,12.47,66.1,65.97,64.78,2.441,40.44,0.545,1.32,2.575,35.12,80.72,2.545,4.944,28.32,73.1,4.884,9.543,27.59,73.16,9.428,18.34,29.13,75.11,18.12,35.308,27.01,73.31
2024-01-06 08:00:00,CGC-100A,Ethylene Unit 100,mixed,25.862,114.4,12.47,21.38,252.85,10682.6,23991.0,21.86,5.7,156.3,5.21,129.0,18.72,16.74,12.28,64.78,66.01,63.37,2.565,42.91,0.543,1.32,2.557,34.8,79.5,2.527,4.888,28.83,73.03,4.83,9.389,30.02,75.23,9.276,17.987,28.97,74.34,17.771,34.763,29.1,75.65
2024-01-06 09:00:00,CGC-100A,Ethylene Unit 100,mixed,25.83,111.0,13.04,21.8,257.17,10701.2,24546.3,23.09,5.5,156.3,5.73,130.0,18.93,16.64,13.16,68.9,66.98,66.91,2.498,41.34,0.578,1.32,2.565,35.88,80.92,2.535,4.91,29.77,74.18,4.851,9.403,29.42,74.28,9.29,18.063,29.78,75.43,17.846,34.684,30.62,76.87
2024-01-06 10:00:00,CGC-100A,Ethylene Unit 100,mixed,25.84,109.0,15.54,20.55,256.36,10721.8,24392.1,23.26,5.3,150.5,5.75,131.0,18.7,16.73,13.0,65.05,66.36,66.9,2.45,41.17,0.535,1.32,2.565,36.48,82.03,2.534,4.918,28.68,73.47,4.859,9.459,28.71,74.22,9.345,18.119,28.03,73.64,17.902,34.744,29.15,75.52
2024-01-06 11:00:00,CGC-100A,Ethylene Unit 100,mixed,26.021,109.1,12.59,20.86,256.84,10700.5,24378.2,23.53,6.7,163.5,6.36,132.0,18.91,16.73,12.35,66.26,64.84,67.7,2.405,41.42,0.535,1.32,2.573,35.57,80.96,2.542,4.938,27.85,72.36,4.879,9.452,29.22,74.22,9.338,18.216,29.73,75.81,17.998,34.921,29.83,76.04
